"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","DX32","DX70","DX90","EMNT","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-07",,"845","0","31","8","57","95",,,"78.3","87.2","69.6"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-08",,"1341","0","31","14","67","102",,,"81.0","89.3","72.7"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-09",,"1682","0","29","12","51","100",,,"75.9","83.9","67.9"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-10",,"1836","0","24","0","44","87",,,"68.3","76.7","59.9"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-11",,"1836","0","0","0","36","69",,,"53.1","60.3","45.9"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-12",,"1841","0","3","0","32","76",,,"49.2","54.6","43.8"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-01",,"0","0","0","0","32","63",,,"45.6","51.5","39.7"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-02",,"0","0","0","0","26","69",,,"45.5","52.4","38.5"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-03",,"0","0","0","0","31","65",,,"45.2","52.4","38.0"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-04",,"47","0","14","0","31","84",,,"58.6","67.4","49.8"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-05",,"121","0","12","0","34","85",,,"57.2","64.4","50.1"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-06",,"155","0","15","1","41","95",,,"60.3","68.8","51.8"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-07",,"653","0","31","19","60","100",,,"81.0","89.2","72.9"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-08",,"1025","0","29","10","54","96",,,"76.8","85.0","68.6"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-09",,"1142","0","23","0","47","89",,,"66.7","74.5","58.9"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-10",,"1312","0","21","0","45","89",,,"67.5","75.1","60.0"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-11",,"1339","0","11","0","41","80",,,"58.7","65.7","51.7"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2023-12",,"1339","0","6","0","40","72",,,"55.3","61.6","48.9"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-01",,"0","0","2","0","31","71",,,"50.1","56.9","43.4"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-02",,"0","0","0","0","30","65",,,"46.7","52.9","40.6"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-03",,"0","0","0","0","33","68",,,"48.1","55.1","41.2"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-04",,"11","0","10","0","31","80",,,"54.0","62.5","45.5"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-05",,"25","0","12","0","40","78",,,"58.4","66.6","50.2"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-06",,"250","0","28","2","49","91",,,"71.9","80.5","63.2"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-07",,"814","0","31","19","65","103",,,"83.2","91.4","75.0"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-08",,"1218","0","31","12","54","98",,,"78.0","86.5","69.4"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-09",,"1584","0","24","13","45","103",,,"75.3","83.5","67.1"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-10",,"1860","0","25","7","43","100",,,"71.6","79.7","63.4"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-11",,"1860","0","5","0","38","72",,,"55.2","62.4","48.0"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2024-12",,"1868","0","12","0","39","76",,,"59.6","67.4","51.9"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-01",,"1","0","3","0","33","75",,,"51.8","59.6","44.0"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-02",,"16","0","7","0","36","78",,,"56.2","63.4","49.0"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-03",,"28","0","4","0","31","80",,,"50.3","58.0","42.6"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-04",,"45","0","9","0","34","79",,,"54.8","62.3","47.3"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-05",,"135","0","17","0","41","88",,,"62.4","71.3","53.5"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-06",,"361","0","29","3","48","93",,,"72.0","80.7","63.4"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-07",,"637","0","31","3","50","91",,,"73.8","82.9","64.8"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-08",,"1092","0","31","13","61","97",,,"79.7","88.1","71.2"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-09",,"1314","0","27","3","51","93",,,"71.5","79.4","63.6"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-10",,"1418","0","26","0","42","85",,,"65.9","73.8","58.0"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-11",,"1489","0","13","0","38","83",,,"60.3","66.8","53.8"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2025-12",,"1550","0","16","0","39","82",,,"61.1","67.5","54.7"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2026-01",,"19","0","13","0","38","76",,,"57.4","63.6","51.2"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-01",,"31","0","17","0","40","89","2.67",,"59.2","70.6","47.7"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-02",,"37","0","23","0","45","84","0.07",,"61.2","73.8","48.6"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-03",,"61","0","20","2","41","90","1.56",,"60.4","72.8","48.0"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-04",,"154","0","25","2","49","96","0.09",,"66.8","79.2","54.3"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-05",,"282","0","30","3","51","94","0.12",,"68.8","80.3","57.4"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-06",,"573","0","30","11","54","100","0.01",,"74.7","87.9","61.4"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-07",,"1018","0","31","28","61","98","0.17",,"79.4","92.4","66.4"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-08",,"1476","0","31","23","61","101","0.00",,"79.8","93.0","66.5"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-09",,"1841","0","30","18","56","104","0.00",,"77.2","90.5","63.8"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-10",,"2001","0","31","9","48","98","1.34",,"69.9","82.9","56.8"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-11",,"2104","0","30","4","48","95","0.00",,"67.4","80.5","54.2"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2021-12",,"2111","0","5","0","38","88","9.17",,"55.3","64.2","46.3"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-01",,"1","0","23","0","40","79","0.24",,"59.9","71.6","48.1"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-02",,"54","0","20","1","40","90","0.60",,"62.1","75.7","48.5"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-03",,"133","0","26","3","40","90","2.75",,"65.2","78.5","51.9"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-04",,"245","0","28","5","46","98","0.90",,"67.5","79.9","55.1"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-05",,"382","0","30","3","47","97","0.07",,"68.9","81.0","56.8"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-06",,"748","0","30","18","57","100","0.70",,"77.2","91.1","63.3"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-07",,"1161","0","31","24","60","97","0.00",,"78.3","91.8","64.9"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-08",,"1708","0","31","31","65","107","0.00",,"82.7","96.3","69.0"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-09",,"2241","0","30","20","60","111","0.16",,"82.8","95.3","70.2"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-10",,"2482","0","31","6","52","96","0.30",,"72.8","84.8","60.7"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-11",,"2486","0","23","0","44","81","3.30",,"60.9","72.6","49.1"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2022-12",,"2493","0","9","0","40","83","4.97",,"57.4","66.9","47.9"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-01",,"0","0","4","0","41","73","13.46",,"54.6","63.6","45.6"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-02",,"2","0","15","0","37","83","8.78",,"55.9","66.9","44.9"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-03",,"2","0","8","0","40","76","9.30",,"56.1","65.6","46.6"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-04",,"72","0","26","2","44","92","0.51",,"64.8","77.5","52.1"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-05",,"133","0","24","0","47","86","2.10",,"65.2","74.7","55.6"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-06",,"222","0","25","0","54","85","0.29",,"67.5","76.9","58.0"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-07",,"701","0","31","25","58","102","0.00",,"80.5","94.5","66.4"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-08",,"1154","0","31","24","62","104","4.61",,"79.6","93.0","66.2"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-09",,"1451","0","30","7","58","100","0.30",,"74.9","85.1","64.7"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-10",,"1702","0","31","13","50","99","0.14",,"73.0","86.3","59.6"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-11",,"1762","0","27","0","48","89","0.77",,"65.9","77.6","54.1"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2023-12",,"1772","0","11","0","46","82","1.95",,"60.3","70.0","50.7"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-01",,"7","0","7","0","40","82","1.81",,"57.9","67.4","48.5"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-02",,"11","0","6","0","40","79","14.44",,"57.1","65.5","48.8"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-03",,"11","0","16","0","45","78","5.27",,"59.5","69.2","49.9"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-04",,"50","0","23","0","42","88","0.79",,"63.6","75.3","51.8"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-05",,"83","0","27","0","47","82","0.23",,"64.8","75.1","54.5"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-06",,"371","0","30","11","58","100","0.01",,"74.6","87.2","62.0"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-07",,"832","0","31","29","60","99","0.00",,"79.9","94.0","65.7"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-08",,"1296","0","31","22","61","101","0.00",,"80.0","93.0","67.0"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-09",,"1659","0","30","13","55","114","0.00",,"77.1","89.9","64.2"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-10",,"1912","0","30","13","50","101","0.00",,"72.9","86.2","59.6"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-11",,"1914","0","21","0","44","80","0.06",,"61.6","73.2","50.0"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2024-12",,"1924","0","16","0","46","84","0.00",,"59.9","70.6","49.2"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-01",,"2","0","15","0","41","82","0.55",,"57.4","68.8","45.9"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-02",,"24","0","18","0","42","89","5.30",,"60.4","72.3","48.6"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-03",,"38","0","14","1","41","94","2.64",,"59.4","69.3","49.5"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-04",,"81","0","18","0","46","88","0.43",,"63.1","73.2","53.0"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-05",,"235","0","26","7","54","102","0.24",,"68.8","79.2","58.3"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-06",,"479","0","30","8","58","95","0.00",,"73.1","84.8","61.5"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-07",,"791","0","31","10","59","95","0.00",,"75.1","87.4","62.8"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-08",,"1271","0","31","24","61","103","0.00",,"80.5","93.9","67.1"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-09",,"1647","0","30","13","62","100","0.13",,"77.5","88.7","66.3"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-10",,"1823","0","30","4","51","98","2.10",,"70.3","82.6","58.1"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-11",,"1885","0","21","2","46","92","6.96",,"64.1","74.5","53.7"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2025-12",,"1917","0","20","0","44","87","5.72",,"62.1","72.4","51.8"
"US1CAOR0108","COSTA MESA 1.2 WNW, CA US","33.673357","-117.93124","19.5","2023-12",,,,,,,,"2.00",,,,
"US1CAOR0108","COSTA MESA 1.2 WNW, CA US","33.673357","-117.93124","19.5","2024-01",,,,,,,,"1.93",,,,
"US1CAOR0108","COSTA MESA 1.2 WNW, CA US","33.673357","-117.93124","19.5","2024-04",,,,,,,,"0.80",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-01",,,,,,,,"1.26",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-02",,,,,,,,"0.00","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-03",,,,,,,,"0.81",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-04",,,,,,,,"0.00","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-05",,,,,,,,"0.00","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-06",,,,,,,,"0.02","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-07",,,,,,,,"0.00","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-08",,,,,,,,"0.00",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-09",,,,,,,,"0.00","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-10",,,,,,,,"0.82",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-11",,,,,,,,"0.00","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2021-12",,,,,,,,"11.78",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2022-01",,,,,,,,"0.13","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2022-02",,,,,,,,"0.11","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2022-03",,,,,,,,"1.21","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2022-04",,,,,,,,"0.32","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2022-05",,,,,,,,"0.00","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2022-06",,,,,,,,"0.02","0.0",,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","34.167445","-118.749423","316.4","2022-07",,,,,,,,"0.00","0.0",,,
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2021-01",,"0","0","4","0","28","75",,,"50.2","60.5","39.8"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2021-02",,"0","0","8","0","33","75",,,"51.5","64.6","38.5"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2021-03",,"0","0","9","0","28","82",,,"50.1","64.1","36.0"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2021-04",,"17","0","23","1","35","94",,,"60.4","77.0","43.9"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2021-05",,"90","0","28","4","40","95",,,"65.7","82.6","48.7"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2021-06",,"443","0","29","24","43","110",,,"76.4","95.4","57.4"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2021-07",,"937","0","31","30","56","104",,,"80.9","98.4","63.4"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2021-08",,"1334","0","31","24","51","106",,,"77.8","95.7","59.9"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2021-09",,"1593","0","30","17","46","106",,,"73.3","90.6","56.0"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2021-10",,"1626","0","24","1","36","90",,,"60.6","74.8","46.3"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2021-11",,"1640","0","22","0","39","86",,,"60.8","74.1","47.5"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2022-02",,,"0","9","0","24","77",,,"52.0","63.9","40.0"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2022-03",,,"0","19","0","26","89",,,"56.3","71.8","40.9"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2022-04",,,"0","23","1","31","91",,,"60.0","75.6","44.4"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2022-05",,,"0","27","8","34","97",,,"65.4","83.1","47.6"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2022-06",,,"0","30","22","44","104",,,"75.1","93.5","56.7"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2022-07",,,"0","31","28","52","106",,,"79.2","97.4","60.9"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2022-08",,,"0","31","31","59","107",,,"81.8","99.9","63.7"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2022-09",,,"0","30","17","47","110",,,"76.5","92.4","60.5"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2022-10",,,"0","28","6","40","95",,,"66.1","81.5","50.8"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2022-11",,,"0","5","0","33","77",,,"50.8","62.0","39.6"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2022-12",,,"0","1","0","27","70",,,"47.6","57.2","37.9"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-01",,"0","0","1","0","28","70",,,"45.9","54.7","37.2"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-02",,"0","0","1","0","26","70",,,"45.3","56.1","34.4"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-03",,"0","0","0","0","28","67",,,"47.4","57.6","37.2"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-04",,"25","0","20","3","32","95",,,"58.2","74.8","41.6"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-05",,"98","0","21","8","37","96",,,"62.2","76.2","48.2"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-06",,"151","0","25","3","42","104",,,"64.8","80.3","49.3"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-07",,"626","0","31","30","49","110",,,"80.3","100.0","60.6"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-08",,"976","0","31","24","51","104",,,"76.3","94.1","58.5"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-09",,"1097","0","29","8","46","97",,,"68.3","83.4","53.2"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-10",,"1188","0","27","7","39","95",,,"65.3","80.0","50.6"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-11",,"1190","0","10","0","33","87",,,"54.7","67.2","42.2"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2023-12",,"1190","0","3","0","32","74",,,"51.6","62.2","41.0"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2024-01",,"0","0","4","0","28","71",,,"48.9","60.2","37.6"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2024-02",,"0","0","1","0","30","70",,,"48.5","58.8","38.2"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2024-03",,"0","0","6","0","32","76",,,"50.6","63.2","38.1"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2024-04",,"5","0","17","1","27","90",,,"56.3","71.8","40.8"
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2024-05",,"22","0","27","1","35","90",,,"62.2","78.6","45.9"
